Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.670s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	17.6	14.2	18	14.8	13.2	14.8	13.8	14.4	15	16	14.6	15.2	14.4	11.8	16.6	15.8	13.2	16.6	13.2	13.8
61	32	128	160	160	128	264	40	56	88	168	224	168	248	0	152	352	0	128	264	0
62	200	0	112	0	88	160	208	88	112	128	208	16	64	296	136	128	32	208	184	40
63	256	192	216	176	56	200	32	232	16	264	400	16	80	160	240	96	112	0	200	264
64	8	352	40	400	376	344	168	72	288	240	104	224	192	0	80	8	0	160	400	352
65	400	72	136	160	56	368	56	224	392	304	344	168	136	256	112	16	72	352	312	144
66	248	0	96	88	256	88	376	256	56	200	240	216	360	0	8	312	104	400	40	400
67	0	248	296	0	104	168	336	72	48	64	376	0	192	40	272	400	280	40	128	56
68	160	88	272	320	296	32	400	176	248	256	16	304	0	272	304	368	0	376	120	0
69	80	400	208	400	176	400	160	176	0	136	288	80	264	176	96	368	248	136	376	24
70	280	224	120	272	400	288	256	312	352	296	264	144	136	128	384	0	176	144	72	320
71	216	0	320	400	368	0	0	336	136	64	0	16	56	312	0	280	40	216	80	272
72	216	136	160	232	376	32	16	184	192	152	280	304	288	344	208	328	216	232	400	400
73	48	320	72	104	256	160	0	264	40	264	72	336	376	200	88	112	192	40	56	304
74	152	208	72	400	400	272	16	80	320	376	96	376	224	0	144	0	80	232	192	200
75	96	40	216	336	176	40	224	168	152	120	400	384	296	80	336	112	224	400	0	216
76	160	392	392	192	112	160	216	0	400	264	48	312	400	192	400	400	0	296	128	344
77	80	152	96	0	264	408	304	152	24	0	0	32	304	400	216	248	384	160	120	376
