Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.656s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	11.6	13.6
61	1224	978
62	1236.8	1298.4
63	1284.4	1158.8
64	1286.4	1316.8
65	815.6	1410.8
66	1184.4	1271.2
67	1163.6	1504
68	928	1506.8
69	1017.2	1338.4
70	1198.4	915.6
71	1097.2	1278.4
72	1329.2	739.2
73	1173.6	1282.4
74	1320.8	1235.6
75	1391.6	1332
76	946.8	1240.4
77	854.8	1264.4
78	1320	1111.6
79	1252	1221.2
80	1032	1390.4
81	1451.6	1030.8
82	1052.4	1529.2
83	1264.8	1110.8
84	996.8	1278.4
85	1214	1438.4
86	1318.8	1170.8
87	1438	1259.2
88	1466.8	1058.8
89	1415.2	986
90	1126.4	1205.2
91	1453.6	1159.6
92	1196	742
93	1675.2	1261.2
94	1126.8	1314.4
95	1029.6	1397.2
96	1306.8	1360.4
97	1314.8	1128.8
98	1336.8	943.2
99	1413.6	1328.4
100	1356	1420.4
101	1168	1200
102	940	1170.4
103	1372.8	917.6
104	1270	1321.2
105	1048	1070
106	1045.6	1123.6
107	1222	1470.8
108	938.4	1458.8
109	1083.2	1286.8
110	754.4	1150.8
111	1277.2	1337.2
112	1074	1583.6
113	1661.2	1613.6
114	1218.8	1319.6
115	889.2	1014.8
116	1231.2	1434.8
117	1452.8	1123.6
118	1228.4	1292.8
119	1423.6	1057.6
120	1135.2	942.8
(1,0)	(2,414)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1207.41	1230.13
delay	0.209772	0.139784
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=25e5', '--packetSize=5e2', '--tcp=0', '--RngRun=6'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
