Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.796s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	17.8	12	14.8	13.2	17.2	16	15.6	12.6	17	13.4	15.6	15
61	428.8	598.4	652.8	425.6	595.2	537.6	502.4	563.2	531.2	521.6	608	809.6
62	675.2	675.2	739.2	659.2	710.4	528	470.4	508.8	595.2	553.6	582.4	796.8
63	470.4	579.2	659.2	761.6	563.2	678.4	742.4	704	681.6	659.2	582.4	649.6
64	502.4	457.6	432	739.2	537.6	697.6	636.8	630.4	627.2	592	732.8	588.8
65	675.2	748.8	537.6	400	608	755.2	515.2	486.4	608	758.4	790.4	598.4
66	620.8	713.6	704	627.2	566.4	608	656	761.6	422.4	572.8	752	796.8
67	688	537.6	476.8	537.6	604.8	614.4	457.6	630.4	691.2	502.4	604.8	611.2
68	521.6	672	659.2	518.4	790.4	617.6	492.8	550.4	630.4	707.2	854.4	755.2
69	512	425.6	739.2	604.8	624	502.4	764.8	592	540.8	633.6	598.4	540.8
70	822.4	672	662.4	499.2	672	726.4	636.8	454.4	633.6	608	758.4	537.6
71	512	579.2	617.6	518.4	873.6	572.8	800	524.8	556.8	675.2	550.4	387.2
72	662.4	707.2	556.8	428.8	464	528	870.4	556.8	707.2	704	496	444.8
73	643.2	688	572.8	476.8	652.8	777.6	620.8	876.8	438.4	560	768	601.6
74	822.4	508.8	560	665.6	620.8	585.6	563.2	611.2	720	675.2	387.2	611.2
75	819.2	640	697.6	758.4	704	684.8	768	816	585.6	598.4	569.6	624
76	716.8	736	592	556.8	672	544	944	608	403.2	624	716.8	630.4
77	598.4	668.8	742.4	659.2	697.6	614.4	380.8	480	608	707.2	793.6	700.8
78	656	608	700.8	716.8	435.2	652.8	899.2	457.6	630.4	550.4	816	604.8
79	560	784	828.8	707.2	486.4	566.4	713.6	617.6	704	659.2	729.6	643.2
80	691.2	646.4	521.6	665.6	307.2	604.8	592	678.4	736	697.6	563.2	540.8
81	700.8	601.6	534.4	585.6	748.8	556.8	556.8	444.8	844.8	534.4	627.2	790.4
82	624	598.4	844.8	438.4	630.4	691.2	691.2	633.6	755.2	681.6	515.2	560
83	768	684.8	627.2	707.2	659.2	624	656	448	534.4	630.4	576	604.8
84	454.4	662.4	659.2	636.8	713.6	787.2	646.4	547.2	601.6	649.6	656	809.6
85	486.4	585.6	508.8	736	620.8	505.6	563.2	681.6	572.8	601.6	716.8	540.8
86	646.4	652.8	691.2	572.8	812.8	537.6	492.8	550.4	457.6	681.6	588.8	739.2
87	704	764.8	496	598.4	806.4	464	617.6	707.2	601.6	659.2	476.8	569.6
88	758.4	672	627.2	480	556.8	678.4	512	576	716.8	617.6	608	710.4
89	518.4	848	729.6	467.2	672	848	691.2	592	713.6	505.6	710.4	710.4
90	636.8	652.8	595.2	579.2	742.4	710.4	489.6	534.4	518.4	470.4	681.6	710.4
avg	629.867	645.653	632.213	590.933	638.293	626.667	631.467	594.133	612.267	619.733	647.04	640.64
delay	5.52632	4.62604	4.0662	4.34138	6.20492	6.80114	6.4302	5.92982	5.58889	5.93704	8.75137	5.58054
loss	0	0	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=15e6', '--ratio=0.375', '--RngRun=48', '--locationFile=locationtxt/locationFile42d.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
