Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.792s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	15.2	16.2	19.2	13.2	14	17	13	16.8	15.2	15.8	14	13.6	16.8	12	13.8	14.6	14.4	14.8	14.8	12
61	416	416	416	416	416	416	416	416	416	416	416	416	416	416	416	416	408	408	408	408
62	424	424	424	424	424	424	424	424	424	424	424	416	416	416	416	416	424	424	424	424
63	424	424	424	424	424	424	424	424	424	424	416	424	424	424	424	424	424	424	424	424
64	416	416	416	416	416	416	416	416	416	416	424	424	432	432	432	424	424	416	416	416
65	432	432	432	432	432	432	432	416	416	416	416	416	408	408	408	416	416	424	424	424
66	416	408	408	408	408	408	408	424	424	424	424	424	432	432	432	432	432	432	432	432
67	424	432	432	432	432	432	432	432	432	432	432	432	416	408	408	408	408	408	408	408
68	424	424	424	424	424	424	416	408	408	408	408	408	424	432	432	432	432	432	432	432
69	416	416	416	416	416	416	424	432	432	432	432	432	424	424	424	424	416	408	408	408
70	424	424	424	424	424	424	424	432	408	408	408	408	416	416	416	416	424	432	432	432
71	416	416	416	416	416	416	416	408	432	432	432	432	424	424	424	416	424	424	424	408
72	424	424	424	424	424	424	424	432	432	432	416	408	416	416	416	424	416	416	416	432
73	432	432	432	432	416	416	416	408	408	408	424	432	424	424	424	424	424	424	424	424
74	408	408	408	408	424	424	424	424	424	424	424	424	432	432	432	408	416	416	416	416
75	432	432	432	432	432	416	416	416	416	416	416	416	408	408	408	432	424	424	424	424
76	408	408	408	408	408	424	424	424	424	424	424	424	432	432	432	408	424	416	416	416
77	432	432	432	432	432	432	416	416	432	416	416	416	408	408	408	432	416	424	424	424
78	408	408	408	408	408	408	424	424	408	424	424	424	432	432	432	432	432	432	432	416
79	432	432	432	432	432	432	432	432	432	432	432	424	408	408	408	408	408	408	408	424
80	424	424	424	424	424	424	408	408	408	408	408	416	432	432	432	432	432	432	432	432
81	416	416	416	416	416	416	432	432	432	432	432	432	424	424	424	424	416	408	408	408
82	424	424	424	424	424	424	424	432	424	408	408	408	416	416	416	416	424	432	432	432
83	432	432	432	416	416	416	416	408	416	432	432	432	424	424	424	424	424	424	424	424
84	408	408	408	424	424	424	424	432	432	432	432	432	432	416	416	416	416	416	416	416
85	432	432	432	432	432	432	424	408	408	408	408	408	408	424	424	424	424	424	424	424
86	408	408	408	408	408	408	416	432	432	432	432	432	432	432	432	424	432	432	416	416
87	432	432	432	432	432	432	432	424	424	424	424	416	416	408	408	416	408	408	424	424
88	432	432	416	408	408	408	408	416	416	416	416	424	424	432	432	432	432	432	432	432
89	408	408	424	432	432	432	432	424	424	424	424	424	424	424	424	424	432	408	408	408
90	432	432	432	432	432	432	408	416	424	416	416	416	416	416	416	416	408	432	432	432
91	424	424	424	408	408	408	432	424	416	424	424	424	424	424	424	424	432	432	432	432
92	408	408	408	424	424	424	424	432	432	432	432	432	432	432	424	416	408	408	408	408
93	432	432	432	432	432	416	416	408	408	408	408	408	408	408	416	424	432	432	432	432
94	408	408	408	408	408	424	424	432	432	432	432	432	432	432	432	424	416	408	408	408
95	432	432	432	432	432	432	432	424	424	424	424	408	408	408	408	416	424	432	432	432
96	432	432	432	416	408	408	408	416	416	416	416	432	432	432	432	432	424	424	424	424
97	408	408	408	424	432	432	432	424	424	424	424	424	432	416	408	408	416	416	416	416
98	432	432	432	432	432	424	408	416	416	416	416	416	408	424	432	432	424	424	424	424
99	408	408	408	408	408	416	432	424	424	424	424	424	424	424	424	424	432	432	416	408
100	432	432	432	432	432	432	416	416	416	416	416	416	416	416	416	416	408	408	424	432
101	424	416	408	408	408	408	424	424	424	424	424	424	424	424	424	424	432	432	432	432
102	416	424	432	432	432	432	432	432	432	432	424	416	416	416	416	416	408	408	408	408
