Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.646s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	17.2	13.6	13.4	14.8
61	1440	1408.8	1803.2	1479.2
62	1277.6	1509.6	1377.6	1705.6
63	1841.6	1350.4	1588.8	1111.2
64	1069.6	1294.4	1465.6	1112
65	1768.8	1080	1261.6	1265.6
66	1336.8	1677.6	1649.6	1671.2
67	1440.8	1360.8	1658.4	1380.8
68	1487.2	1812	1473.6	1508
69	1348.8	1102.4	1768	1676.8
70	1584.8	1639.2	1404	1836
71	1895.2	1665.6	1305.6	1292.8
72	1546.4	1247.2	1315.2	1690.4
73	1355.2	1268	1048.8	1515.2
74	1766.4	1704.8	1188	1523.2
75	1312.8	1486.4	1396.8	1324.8
76	1280	1796.8	1460.8	1662.4
77	1440	1646.4	1782.4	1677.6
78	1055.2	1466.4	1309.6	1348
79	1348.8	1369.6	1113.6	1658.4
80	1336.8	1596.8	1431.2	1956
81	1156.8	1184	1628.8	1743.2
82	1681.6	1126.4	1387.2	1717.6
83	1703.2	1621.6	1499.2	1650.4
84	1620.8	1287.2	1317.6	1323.2
85	1492.8	1097.6	1302.4	1542.4
86	1315.2	1674.4	1727.2	1305.6
87	1277.6	1202.4	1685.6	1508
88	1779.2	1179.2	1441.6	1365.6
89	2107.2	1343.2	1405.6	1320
90	1552	1523.2	1865.6	1624
91	1232	1450.4	1636.8	1791.2
92	1394.4	1217.6	1825.6	1728.8
93	1227.2	1112.8	1512	1787.2
94	1332.8	1252	1873.6	1578.4
95	1787.2	1410.4	1748	1667.2
96	832.8	1319.2	1572.8	2127.2
97	1284	1312.8	1294.4	1365.6
98	1449.6	1737.6	1046.4	1856
99	1453.6	1649.6	1362.4	1454.4
100	1816	1495.2	1644	1734.4
101	1874.4	1309.6	1637.6	1552.8
102	1400	1496	1611.2	1486.4
103	1248	1603.2	1798.4	1532.8
104	1354.4	1614.4	1442.4	998.4
105	1470.4	1828.8	1695.2	1642.4
106	1516.8	1980	1767.2	1755.2
107	1736	1645.6	1850.4	1514.4
108	1377.6	1121.6	1325.6	2059.2
109	1488	1498.4	1463.2	1551.2
110	1380	1276	1499.2	1120.8
111	1107.2	1519.2	1362.4	1575.2
112	1223.2	1389.6	1515.2	1350.4
113	1172	1559.2	1256.8	1768.8
114	1463.2	1312.8	1231.2	1848
115	1716	1380.8	1472.8	1300.8
116	2034.4	1473.6	1048.8	1520.8
117	1283.2	1219.2	1836	1560.8
118	1361.6	1428.8	1908	1831.2
119	1525.6	1400.8	1832	1560
120	1991.2	1526.4	1731.2	1258.4
avg	1469.2	1437.73	1514.4	1556.23
delay	0.932056	0.842499	0.876258	1.11111
loss	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=30e5', '--packetSize=10e2', '--tcp=0', '--RngRun=2'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
