Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.654s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	13.8	16.2
61	526.8	362.48
62	461.36	351.44
63	663.12	581.28
64	648.8	600.32
65	474.96	621.6
66	429.92	629.12
67	549.92	432.96
68	417.84	492.4
69	352.4	439.84
70	443.44	393.52
71	399.76	597.52
72	538.72	445.76
73	675.68	516.88
74	339.6	546.24
75	556.8	449.84
76	525.76	545.84
77	387.52	418.72
78	314.56	636.48
79	467.36	638.88
80	546	584.24
81	586.48	553.28
82	485.12	531.68
83	389.6	516.24
84	489.68	574.24
85	482.72	624.56
86	408.88	430.16
87	453.84	530.08
88	562.72	480.88
89	556.72	473.76
90	484.64	581.04
91	521.36	381.68
92	465.44	619.28
93	616.4	561.6
94	618.64	425.76
95	449.04	450.32
96	361.84	427.76
97	440.48	607.04
98	551.6	511.36
99	517.6	608.08
100	488.88	467.6
101	633.44	539.12
102	495.52	527.2
103	399.92	427.92
104	588.4	416.24
105	536	529.28
106	339.2	470.64
107	412.08	518.96
108	379.04	562.64
109	466.48	484.56
110	564.56	547.44
111	491.92	488
112	553.84	503.12
113	553.12	393.36
114	551.2	492.32
115	555.84	472.08
116	685.36	611.76
117	673.2	344.16
118	527.76	512.4
119	486	538.8
120	491.36	486.56
(1,0)	(2,6003)	(3,0)	(4,569)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	500.604	508.472
delay	0.26652	0.254386
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=10e5', '--packetSize=1e2', '--tcp=0', '--RngRun=45'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
